Time,Angle1,Angle2,AngularVel1,AngularVel2
2.541039228439331,1.698107705928783,-1.0233374131355115,7.542492565977699,3.332784591043933
2.557027101516724,1.8303037142870096,-0.7880308909698417,8.268517501878135,14.71781274636222
2.577023267745972,1.8488821430489728,-0.5984266917831856,0.9290995358294571,9.482027555328344
2.5920894145965576,1.79406156550009,-0.1028661918743258,-3.638659445746129,32.89231844236185
2.6070597171783447,1.7300931884280797,0.197395559849881,-4.273018312257384,20.05715983920764
2.623020648956299,1.6617029336549465,0.4850668474061613,-4.284853523877401,18.02346451687888
2.637087821960449,1.5893895267238378,0.7588640108840092,-5.140578487928813,19.46355272641252
2.6520256996154785,1.4437221883605564,1.261865582871155,-9.751541800467082,33.6728940752701
2.6660773754119877,1.3689116991943306,1.4856652063158646,-5.323954968048213,15.92689916033459
2.6810827255249023,1.28821536601566,1.7099803887479337,-5.377837409419428,14.949013568100751
2.695080518722534,1.2001379446423095,1.9287605822931215,-6.292236221081724,15.629620359172158
2.709096908569336,1.1001820516312688,2.149596199596393,-7.131357939066508,15.755527615669289
2.724026918411255,0.9877130890484124,2.365772245464033,-7.533080270789745,14.479296943306933
2.740023612976074,0.7030964271204885,2.794981587182991,-17.792217059258356,26.831126891857718
2.754081964492798,0.5320840185113961,3.0085065799832185,-12.1644709485076,15.188480139098871
2.769080877304077,0.3508280002845032,-3.059297559495916,-12.08461043193657,14.359785299804082
2.784080743789673,0.1643984383736293,-2.8368299401666914,-12.428748088518072,14.83130663481967
2.799020528793335,-0.1733115370453726,-2.327703298031078,-22.60474132232967,34.07857890932258
2.8140876293182373,-0.3242278408236028,-2.042280367914332,-10.016280407023324,18.94345429268292
2.8290228843688965,-0.4763869579225815,-1.7219159697000157,-10.187915544988504,21.45021274344938
2.843102216720581,-0.6330047160711202,-1.3617246449166025,-11.123947800678172,25.582983325222568
2.858086347579956,-0.8056421222931764,-0.938465741547093,-11.52134934233063,28.24714408474967
2.874020338058472,-1.261154821151378,0.2434257915603615,-28.58748406260101,74.17423367367023
2.88808012008667,-1.4533060604575443,0.7897336906888788,-13.66672960653221,38.85607173943696
2.9030277729034424,-1.5834904534492584,1.2121725223589586,-8.709353541155078,28.26121511171772
2.917022705078125,-1.6602623447190366,1.5441080823749191,-5.48569227142533,23.718268575566597
2.9310190677642822,-1.686950589139014,1.8306612072246116,-1.9067985746305929,20.473399502079268
2.94602370262146,-1.5881682159266992,2.28985062263584,6.583457321859481,30.60317160544343
2.96008849143982,-1.4618850252507192,2.4661103748879065,8.978676630475755,12.53198711536908
2.974076986312866,-1.283999223610571,2.609082953524757,12.716579106941635,10.220726385104578
2.9890756607055664,-1.0694053245660442,2.708362730482012,14.30752434688288,6.619236764388607
3.0030226707458496,-0.8281517400609604,2.7668841581814645,17.29787128626639,4.195983765009482
3.019029378890991,-0.3083925703413146,2.758797950952208,32.47133420605313,-0.5051761521441402
3.0330278873443604,-0.0539936154863459,2.6974126079707963,18.173290083183133,-4.385134543861861
3.048027992248535,0.1868346614072985,2.5985830955366507,16.055106176398645,-6.588588084249968
3.0620276927948,0.4098382913376598,2.4687979271398226,15.929171427160442,-9.270567464491725
3.0770275592803955,0.6055446636049702,2.311136440849488,13.047207617164206,-10.510859309430272
