Time;Angle1;Angle2;AngularVel1;AngularVel2
0.008788585662841797;;;;
0.04687666893005371;-0.0;0.004524855996474248;;
0.07031416893005371;-0.0;0.004524855996474248;0.0;0.0
0.09277558326721191;-0.0;0.004524855996474248;0.0;0.0
0.11523771286010742;-0.0;0.004524855996474248;0.0;0.0
0.13867568969726562;-0.0;0.004524855996474248;0.0;0.0
0.16211366653442383;-0.0;0.004524855996474248;0.0;0.0
0.18457508087158203;-0.0;0.004524855996474248;0.0;0.0
0.20801377296447754;-0.0;0.004524855996474248;0.0;0.0
0.23047494888305664;-0.0;0.004524855996474248;0.0;0.0
0.25391340255737305;-0.0;0.004524855996474248;0.0;0.0
0.27637481689453125;-0.0;0.004524855996474248;0.0;0.0
0.29981303215026855;-0.0;0.004524855996474248;0.0;0.0
0.32227468490600586;0.004524855996474248;-0.004524855996474248;0.20144804327982851;-0.40289608655965703
0.34571290016174316;-0.0;0.004524855996474248;-0.19305463095645198;-267.68828286321116
0.36817431449890137;-0.0;0.004524855996474248;0.0;0.0
0.39161252975463867;-0.0;0.004524855996474248;0.0;0.0
0.4140737056732178;-0.0;0.004524855996474248;0.0;0.0
0.4375119209289551;-0.0;0.004524855996474248;0.0;0.0
0.4609501361846924;-0.0;0.004524855996474248;0.0;0.0
0.4843888282775879;-0.0;0.004524855996474248;0.0;0.0
0.5068504810333252;-0.0;0.004524855996474248;0.0;0.0
0.5302886962890625;-0.0;0.004524855996474248;0.0;0.0
0.5527498722076416;-0.0;0.004524855996474248;0.0;0.0
0.5752115249633789;-0.0;0.004524855996474248;0.0;0.0
0.5986502170562744;-0.0;0.004524855996474248;0.0;0.0
0.6220884323120117;-0.0;0.004524855996474248;0.0;0.0
0.6455256938934326;-0.0;0.004524855996474248;0.0;0.0
0.668964147567749;-0.0;0.004524855996474248;0.0;0.0
0.6924018859863281;-0.0;0.004524855996474248;0.0;0.0
0.7158401012420654;-0.0;0.004524855996474248;0.0;0.0
0.7383019924163818;-0.0;0.004524855996474248;0.0;0.0
0.7617404460906982;-0.0;0.004524855996474248;0.0;0.0
0.7842013835906982;-0.0;0.004524855996474248;0.0;0.0
0.8076400756835938;-0.0;0.004524855996474248;0.0;0.0
0.831078052520752;-0.0;0.004524855996474248;0.0;0.0
0.8545162677764893;-0.0;0.004524855996474248;0.0;0.0
0.8779542446136475;-0.0;0.004524855996474248;0.0;0.0
0.9013931751251221;-0.0;0.004524855996474248;0.0;0.0
0.9238543510437012;-0.0;0.004524855996474248;0.0;0.0
0.9463157653808594;-0.0;0.004524855996474248;0.0;0.0
0.9697539806365967;-0.0;0.004524855996474248;0.0;0.0
0.9931919574737549;-0.0;0.004524855996474248;0.0;0.0
1.016629695892334;-0.0;0.004524855996474248;0.0;0.0
1.0410451889038086;-0.0;0.004524855996474248;0.0;0.0
1.072295904159546;-0.0;0.004524855996474248;0.0;0.0
1.096710443496704;-0.0;0.004524855996474248;0.0;0.0
1.1230783462524414;-0.0;0.004524855996474248;0.0;0.0
1.148470163345337;-0.0;0.004524855996474248;0.0;0.0
1.1719083786010742;-0.0;0.004524855996474248;0.0;0.0
1.1943697929382324;-0.0;0.004524855996474248;0.0;0.0
1.2178080081939697;-0.0;0.004524855996474248;0.0;0.0
1.2402698993682861;-0.0;0.004524855996474248;0.0;0.0
1.2637078762054443;-0.0;0.004524855996474248;0.0;0.0
1.2871456146240234;-0.0;0.004524855996474248;0.0;0.0
1.3105838298797607;-0.0;0.004524855996474248;0.0;0.0
1.334022045135498;-0.0;0.004524855996474248;0.0;0.0
1.3564844131469727;-0.0;0.004524855996474248;0.0;0.0
1.3799221515655518;-0.0;0.004524855996474248;0.0;0.0
1.4023833274841309;-0.0;0.004524855996474248;0.0;0.0
1.425821304321289;-0.0;0.004524855996474248;0.0;0.0
1.4492602348327637;-0.0;0.004524855996474248;0.0;0.0
1.4717214107513428;-0.0;0.004524855996474248;0.0;0.0
1.4951591491699219;-0.0;0.004524855996474248;0.0;0.0
1.5185976028442383;-0.0;0.004524855996474248;0.0;0.0
1.5420362949371338;-0.0;0.004524855996474248;0.0;0.0
1.5644972324371338;-0.0;0.004524855996474248;0.0;0.0
1.5869591236114502;-0.0;0.004524855996474248;0.0;0.0
1.6103971004486084;-0.0;0.004524855996474248;0.0;0.0
1.6328585147857666;-0.0;0.004524855996474248;0.0;0.0
1.656296968460083;-0.0;0.004524855996474248;0.0;0.0
1.679734468460083;-0.0;0.004524855996474248;0.0;0.0
1.7031731605529785;-0.0;0.004524855996474248;0.0;0.0
1.7266111373901367;-0.0;0.004524855996474248;0.0;0.0
1.7500495910644531;-0.0;0.004524855996474248;0.0;0.0
1.7725114822387695;-0.0;0.004524855996474248;0.0;0.0
1.7959489822387695;-0.0;0.004524855996474248;0.0;0.0
1.8184106349945068;-0.0;0.004524855996474248;0.0;0.0
1.8418490886688232;-0.0;0.004524855996474248;0.0;0.0
1.8652868270874023;-0.0;0.004524855996474248;0.0;0.0
1.8877484798431396;-0.0;0.004524855996474248;0.0;0.0
1.911186695098877;-0.0;0.004524855996474248;0.0;0.0
1.9346251487731934;-0.0;0.004524855996474248;0.0;0.0
1.9580633640289307;-0.0;0.004524855996474248;0.0;0.0
1.9805247783660889;-0.0;0.004524855996474248;0.0;0.0
2.0059163570404053;-0.0;0.004524855996474248;0.0;0.0
2.0283780097961426;-0.0;0.004524855996474248;0.0;0.0
2.0537688732147217;-0.0;0.004524855996474248;0.0;0.0
2.0811140537261963;-0.0;0.004524855996474248;0.0;0.0
2.1055285930633545;-0.0;0.004524855996474248;0.0;0.0
2.1299428939819336;-0.0;0.004524855996474248;0.0;0.0
2.15338134765625;-0.0;0.004524855996474248;0.0;0.0
2.175842761993408;-0.0;0.004524855996474248;0.0;0.0
2.1992812156677246;-0.0;0.004524855996474248;0.0;0.0
2.221742868423462;-0.0;0.004524855996474248;0.0;0.0
2.245180606842041;-0.0;0.004524855996474248;0.0;0.0
2.2676424980163574;-0.0;0.004524855996474248;0.0;0.0
2.2910804748535156;-0.0;0.004524855996474248;0.0;0.0
2.314518451690674;-0.0;0.004524855996474248;0.0;0.0
2.3369803428649902;-0.0;0.004524855996474248;0.0;0.0
2.3613951206207275;-0.0;0.004524855996474248;0.0;0.0
2.3838565349578857;-0.0;0.004524855996474248;0.0;0.0
2.4072952270507812;0.004524855996474248;-0.004524855996474248;0.19305070344969358;-0.38610140689938716
2.4307334423065186;-0.0;0.004524855996474248;-0.19305463095645198;-267.68828286321116
2.454171895980835;-0.0;0.004524855996474248;0.0;0.0
2.476632595062256;-0.0;0.004524855996474248;0.0;0.0
2.500070810317993;-0.0;0.004524855996474248;0.0;0.0
2.5235097408294678;-0.0;0.004524855996474248;0.0;0.0
2.5469470024108887;-0.0;0.004524855996474248;0.0;0.0
2.570385217666626;-0.0;0.004524855996474248;0.0;0.0
2.593823194503784;-0.0;0.004524855996474248;0.0;0.0
